timestamp,rssi
10.0,0
20.0,-19.627659574468087
30.0,-19.427083333333332
40.0,-19.568421052631578
50.0,-19.851063829787233
60.0,-19.568421052631578
70.0,-18.628865979381445
80.0,-19.75
90.0,-19.25531914893617
100.0,-18.870967741935484
110.0,-19.184782608695652
120.0,-20.150537634408604
130.0,-19.77659574468085
140.0,-19.60674157303371
150.0,-18.882978723404257
160.0,-19.568421052631578
170.0,-18.8125
180.0,-19.225806451612904
