timestamp,rssi
10.0,0
20.0,-35.810526315789474
30.0,-35.72631578947368
40.0,-35.915789473684214
50.0,-35.91489361702128
60.0,-35.98924731182796
70.0,-35.659574468085104
80.0,-35.88172043010753
90.0,-36.12765957446808
100.0,-35.516129032258064
110.0,-36.208333333333336
120.0,-35.9468085106383
130.0,-35.84782608695652
140.0,-35.935483870967744
150.0,-35.68131868131868
160.0,-35.99009900990099
170.0,-36.11578947368421
180.0,-35.82105263157895
