timestamp,rssi
10.0,0
20.0,-23.583333333333332
30.0,-24.130434782608695
40.0,-24.0
50.0,-24.677419354838708
60.0,-23.395604395604394
70.0,-23.5531914893617
80.0,-24.16304347826087
90.0,-23.768421052631577
100.0,-23.673684210526314
110.0,-23.842105263157894
120.0,-23.923076923076923
130.0,-23.757575757575758
140.0,-24.063157894736843
150.0,-23.319148936170212
160.0,-23.74468085106383
170.0,-23.925531914893618
180.0,-24.217391304347824
