timestamp,rssi
10.0,0
20.0,-27.869565217391305
30.0,-27.9468085106383
40.0,-27.729166666666668
50.0,-27.917525773195877
60.0,-28.16842105263158
70.0,-27.95876288659794
80.0,-27.925531914893618
90.0,-27.989473684210527
100.0,-28.31578947368421
110.0,-28.053763440860216
120.0,-27.78723404255319
130.0,-27.69148936170213
140.0,-27.927083333333332
150.0,-28.08421052631579
160.0,-27.84536082474227
170.0,-28.06451612903226
180.0,-28.354166666666668
