timestamp,rssi
30.0,-46.77003484320557
60.0,-51.46551724137931
90.0,-48.89122807017544
120.0,-46.220735785953174
150.0,-48.39298245614035
180.0,-50.18345323741007
210.0,-48.09090909090909
240.0,-45.93055555555556
270.0,-43.62162162162162
300.0,-44.98634812286689
