timestamp,rssi
30.0,-47.645161290322584
60.0,-46.0448275862069
90.0,-47.32534246575342
120.0,-46.73519163763066
150.0,-45.64359861591696
180.0,-46.76923076923077
210.0,-47.59861591695502
240.0,-46.59649122807018
270.0,-45.34948096885813
300.0,-47.0448275862069
