timestamp,rssi
30.0,-50.70070422535211
60.0,-50.78767123287671
90.0,-52.31833910034602
120.0,-53.60137457044674
150.0,-53.439862542955325
180.0,-58.76470588235294
210.0,-55.303754266211605
240.0,-53.70205479452055
270.0,-50.24742268041237
300.0,-47.90780141843972
