timestamp,rssi
30.0,-50.61904761904762
60.0,-53.81506849315068
90.0,-49.382252559726965
120.0,-46.821917808219176
150.0,-45.460750853242324
180.0,-45.30449826989619
210.0,-46.49484536082474
240.0,-45.54639175257732
270.0,-46.84982935153584
300.0,-46.04109589041096
