timestamp,rssi
30.0,-44.16319444444444
60.0,-43.75257731958763
90.0,-43.084210526315786
120.0,-43.70446735395189
150.0,-44.43448275862069
180.0,-44.53793103448276
210.0,-44.66896551724138
240.0,-42.707317073170735
270.0,-44.96885813148789
300.0,-44.57931034482758
