timestamp,rssi
30.0,-52.29032258064516
60.0,-53.845360824742265
90.0,-52.06666666666667
120.0,-53.84879725085911
150.0,-54.66083916083916
180.0,-53.32517482517483
210.0,-58.26989619377163
240.0,-49.258620689655174
270.0,-49.089965397923876
300.0,-50.02061855670103
