timestamp,rssi
10.0,0
20.0,-29.49484536082474
30.0,-29.923076923076923
40.0,-30.208791208791208
50.0,-29.54945054945055
60.0,-30.466666666666665
70.0,-29.032608695652176
80.0,-30.122222222222224
90.0,-29.77659574468085
100.0,-29.685393258426966
110.0,-29.921348314606742
120.0,-29.701149425287355
130.0,-30.231578947368423
140.0,-29.829787234042552
150.0,-30.819148936170212
160.0,-30.209302325581394
170.0,-29.96551724137931
180.0,-29.94736842105263
