timestamp,rssi
10.0,0
20.0,-34.62068965517241
30.0,-34.04081632653061
40.0,-33.6
50.0,-34.41304347826087
60.0,-34.348314606741575
70.0,-33.78823529411765
80.0,-34.0
90.0,-34.27272727272727
100.0,-33.77777777777778
110.0,-34.45
120.0,-35.12658227848101
130.0,-34.674418604651166
140.0,-34.54945054945055
150.0,-34.892857142857146
160.0,-35.26086956521739
170.0,-35.177215189873415
180.0,-34.44897959183673
