timestamp,rssi
10.0,0
20.0,-32.64
30.0,-32.91752577319588
40.0,-32.83157894736842
50.0,-32.427083333333336
60.0,-32.694736842105264
70.0,-32.50526315789474
80.0,-32.72527472527472
90.0,-32.33684210526316
100.0,-32.81521739130435
110.0,-33.02197802197802
120.0,-32.71910112359551
130.0,-33.3936170212766
140.0,-32.776595744680854
150.0,-33.26315789473684
160.0,-33.388888888888886
170.0,-33.46153846153846
180.0,-32.58252427184466
