timestamp,rssi
10.0,0
20.0,-24.0
30.0,-23.2
40.0,-23.328767123287673
50.0,-23.366197183098592
60.0,-22.861538461538462
70.0,-22.808823529411764
80.0,-23.328358208955223
90.0,-23.13235294117647
100.0,-23.319444444444443
110.0,-23.109375
120.0,-23.765625
130.0,-22.71014492753623
140.0,-23.142857142857142
150.0,-23.45762711864407
160.0,-23.12857142857143
170.0,-23.07792207792208
180.0,-22.91025641025641
