timestamp,rssi
10.0,0
20.0,-26.236842105263158
30.0,-26.11111111111111
40.0,-26.257142857142856
50.0,-26.08955223880597
60.0,-25.720588235294116
70.0,-25.653333333333332
80.0,-25.695652173913043
90.0,-25.985507246376812
100.0,-25.80952380952381
110.0,-25.641025641025642
120.0,-25.657894736842106
130.0,-25.027397260273972
140.0,-25.328767123287673
150.0,-25.591549295774648
160.0,-25.897058823529413
170.0,-25.623376623376622
180.0,-25.90909090909091
