timestamp,rssi
10.0,0
20.0,-24.47252747252747
30.0,-24.738095238095237
40.0,-24.555555555555557
50.0,-24.717391304347824
60.0,-25.03448275862069
70.0,-25.1046511627907
80.0,-25.04494382022472
90.0,-25.079545454545453
100.0,-25.133333333333333
110.0,-25.204545454545453
120.0,-25.11627906976744
130.0,-25.785714285714285
140.0,-25.510204081632654
150.0,-25.358695652173914
160.0,-25.16304347826087
170.0,-25.528089887640448
180.0,-25.195652173913043
