timestamp,rssi
10.0,0
20.0,-31.50537634408602
30.0,-31.772727272727273
40.0,-31.20408163265306
50.0,-30.840425531914892
60.0,-31.67391304347826
70.0,-30.916666666666668
80.0,-31.956043956043956
90.0,-31.363636363636363
100.0,-31.744444444444444
110.0,-31.60674157303371
120.0,-31.619565217391305
130.0,-30.913978494623656
140.0,-31.571428571428573
150.0,-31.706521739130434
160.0,-31.695652173913043
170.0,-31.419354838709676
180.0,-31.24468085106383
